# NetGPI 1.1	Timestamp: 20221114110322
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_Q9NX61_T161A_HUMAN	479	Not GPI-Anchored	-	0.670	*
sp_Q9UMZ2_SYNRG_HUMAN	1314	Not GPI-Anchored	-	0.983	*
sp_P13984_T2FB_HUMAN	249	Not GPI-Anchored	-	0.984	*
sp_Q8TBG9_SYNPR_HUMAN	265	Not GPI-Anchored	-	0.993	*
sp_Q8IW70_T151B_HUMAN	566	Not GPI-Anchored	-	0.993	*
sp_Q86TJ2_TAD2B_HUMAN	420	Not GPI-Anchored	-	0.979	*
sp_Q70YC4_TALAN_HUMAN	216	Not GPI-Anchored	-	0.971	*
sp_Q8N4L1_T151A_HUMAN	468	Not GPI-Anchored	-	0.990	*
sp_Q8N3V7_SYNPO_HUMAN	929	Not GPI-Anchored	-	0.994	*
sp_B9EJG8_T150C_HUMAN	249	Not GPI-Anchored	-	0.990	*
sp_Q9UMS6_SYNP2_HUMAN	1093	Not GPI-Anchored	-	0.994	*
sp_P35269_T2FA_HUMAN	517	Not GPI-Anchored	-	0.995	*
sp_Q8WVE7_T170A_HUMAN	144	Not GPI-Anchored	-	0.330	*
sp_Q5T4T1_T170B_HUMAN	132	Not GPI-Anchored	-	0.411	*
sp_Q16559_TAL2_HUMAN	108	Not GPI-Anchored	-	0.995	*
sp_P37837_TALDO_HUMAN	337	Not GPI-Anchored	-	0.994	*
sp_Q9Y512_SAM50_HUMAN	469	Not GPI-Anchored	-	0.988	*
sp_Q15043_S39AE_HUMAN	492	Not GPI-Anchored	-	0.472	*
sp_Q5TG53_SEAS1_HUMAN	156	Not GPI-Anchored	-	0.991	*
sp_Q9Y6R1_S4A4_HUMAN	1079	Not GPI-Anchored	-	0.987	*
sp_Q8IVJ1_S41A1_HUMAN	513	Not GPI-Anchored	-	0.979	*
sp_Q504Y0_S39AC_HUMAN	691	Not GPI-Anchored	-	0.656	*
sp_Q13433_S39A6_HUMAN	755	Not GPI-Anchored	-	0.758	*
sp_Q58EX2_SDK2_HUMAN	2172	Not GPI-Anchored	-	0.963	*
sp_Q8IZM9_S38A6_HUMAN	456	Not GPI-Anchored	-	0.816	*
sp_Q8IYX7_SAXO1_HUMAN	474	Not GPI-Anchored	-	0.993	*
sp_P19793_RXRA_HUMAN	462	Not GPI-Anchored	-	0.994	*
sp_Q92737_RSLAA_HUMAN	203	Not GPI-Anchored	-	0.985	*
sp_H3BS89_T178B_HUMAN	294	Not GPI-Anchored	-	0.993	*
sp_Q9NYW0_T2R10_HUMAN	307	Not GPI-Anchored	-	0.977	*
sp_Q96HP8_T176A_HUMAN	235	Not GPI-Anchored	-	0.981	*
sp_O75478_TAD2A_HUMAN	443	Not GPI-Anchored	-	0.992	*
sp_P29084_T2EB_HUMAN	291	Not GPI-Anchored	-	0.994	*
sp_Q9UH92_MLX_HUMAN	298	Not GPI-Anchored	-	0.994	*
sp_Q9HAT0_ROP1A_HUMAN	212	Not GPI-Anchored	-	0.995	*
sp_Q7L804_RFIP2_HUMAN	512	Not GPI-Anchored	-	0.965	*
sp_Q6ZWI9_RFPLB_HUMAN	263	Not GPI-Anchored	-	0.993	*
sp_Q9H628_RERGL_HUMAN	205	Not GPI-Anchored	-	0.994	*
sp_O14827_RGRF2_HUMAN	1237	Not GPI-Anchored	-	0.994	*
sp_P85298_RHG08_HUMAN	464	Not GPI-Anchored	-	0.989	*
sp_Q5VV67_PPRC1_HUMAN	1664	Not GPI-Anchored	-	0.995	*
sp_O60811_PRAM2_HUMAN	474	Not GPI-Anchored	-	0.989	*
sp_Q9UMR5_PPT2_HUMAN	302	Not GPI-Anchored	-	0.990	*
sp_P85299_PRR5_HUMAN	388	Not GPI-Anchored	-	0.991	*
sp_Q9UMS5_PHTF1_HUMAN	762	Not GPI-Anchored	-	0.989	*
sp_Q53H76_PLA1A_HUMAN	456	Not GPI-Anchored	-	0.994	*
sp_P52961_NAR1_HUMAN	327	GPI-Anchored	294	0.676	N
sp_Q13724_MOGS_HUMAN	837	Not GPI-Anchored	-	0.850	*
sp_Q16539_MK14_HUMAN	360	Not GPI-Anchored	-	0.987	*
sp_Q9BYG3_MK67I_HUMAN	293	Not GPI-Anchored	-	0.993	*
sp_Q17R89_RHG44_HUMAN	818	Not GPI-Anchored	-	0.993	*
sp_Q04912_RON_HUMAN	1400	Not GPI-Anchored	-	0.996	*
sp_P17542_TAL1_HUMAN	331	Not GPI-Anchored	-	0.985	*
sp_Q15413_RYR3_HUMAN	4870	Not GPI-Anchored	-	0.994	*
sp_P29083_T2EA_HUMAN	439	Not GPI-Anchored	-	0.994	*
sp_P40200_TACT_HUMAN	585	Not GPI-Anchored	-	0.993	*
sp_Q9BSH4_TACO1_HUMAN	297	Not GPI-Anchored	-	0.995	*
sp_P09758_TACD2_HUMAN	323	Not GPI-Anchored	-	0.993	*
sp_Q9Y6A5_TACC3_HUMAN	838	Not GPI-Anchored	-	0.996	*
sp_Q01995_TAGL_HUMAN	201	Not GPI-Anchored	-	0.990	*
sp_O95398_RPGF3_HUMAN	923	Not GPI-Anchored	-	0.996	*
sp_Q5VZM2_RRAGB_HUMAN	374	Not GPI-Anchored	-	0.993	*
sp_Q4U2R6_RM51_HUMAN	128	Not GPI-Anchored	-	0.996	*
sp_P52815_RM12_HUMAN	198	Not GPI-Anchored	-	0.993	*
sp_Q96G79_S35A4_HUMAN	324	Not GPI-Anchored	-	0.266	*
sp_Q96LT9_RNPC3_HUMAN	517	Not GPI-Anchored	-	0.994	*
sp_Q9H777_RNZ1_HUMAN	363	Not GPI-Anchored	-	0.995	*
sp_Q8ND24_RN214_HUMAN	703	Not GPI-Anchored	-	0.995	*
sp_Q8N6D2_RN182_HUMAN	247	Not GPI-Anchored	-	0.939	*
sp_Q15262_PTPRK_HUMAN	1439	Not GPI-Anchored	-	0.973	*
sp_O15394_NCAM2_HUMAN	837	Not GPI-Anchored	-	0.992	*
sp_Q8IXY8_PPIL6_HUMAN	311	Not GPI-Anchored	-	0.993	*
sp_P30260_CDC27_HUMAN	824	Not GPI-Anchored	-	0.994	*
sp_Q9UL16_CFA45_HUMAN	551	Not GPI-Anchored	-	0.986	*
sp_P31997_CEAM8_HUMAN	349	GPI-Anchored	326	0.514	S
sp_Q8NDM7_CFA43_HUMAN	1665	Not GPI-Anchored	-	0.993	*
sp_Q14002_CEAM7_HUMAN	265	GPI-Anchored	242	0.442	S
sp_O00622_CCN1_HUMAN	381	Not GPI-Anchored	-	0.993	*
sp_Q0VFZ6_CF210_HUMAN	552	Not GPI-Anchored	-	0.995	*
sp_Q9NVM6_DJC17_HUMAN	304	Not GPI-Anchored	-	0.996	*
sp_Q9H8X3_CF208_HUMAN	128	Not GPI-Anchored	-	0.992	*
sp_Q9H2X0_CHRD_HUMAN	955	Not GPI-Anchored	-	0.973	*
sp_Q13042_CDC16_HUMAN	620	Not GPI-Anchored	-	0.994	*
sp_P49366_DHYS_HUMAN	369	Not GPI-Anchored	-	0.991	*
sp_Q5SZD1_CF141_HUMAN	244	Not GPI-Anchored	-	0.994	*
sp_Q9BPX7_CG025_HUMAN	421	Not GPI-Anchored	-	0.995	*
sp_Q9BWV3_CDAC1_HUMAN	514	Not GPI-Anchored	-	0.996	*
sp_Q6PK57_DMP34_HUMAN	102	Not GPI-Anchored	-	0.989	*
sp_Q96QD5_DEPD7_HUMAN	511	Not GPI-Anchored	-	0.988	*
sp_Q15744_CEBPE_HUMAN	281	Not GPI-Anchored	-	0.975	*
sp_O94921_CDK14_HUMAN	469	Not GPI-Anchored	-	0.994	*
sp_P30279_CCND2_HUMAN	289	Not GPI-Anchored	-	0.994	*
sp_Q9BXL8_CDCA4_HUMAN	241	Not GPI-Anchored	-	0.993	*
sp_Q03692_COAA1_HUMAN	680	Not GPI-Anchored	-	0.786	*
sp_Q9UDT6_CLIP2_HUMAN	1046	Not GPI-Anchored	-	0.995	*
sp_Q96JB5_CK5P3_HUMAN	506	Not GPI-Anchored	-	0.993	*
sp_Q9UHD1_CHRD1_HUMAN	332	Not GPI-Anchored	-	0.991	*
sp_Q96KA5_CLP1L_HUMAN	538	Not GPI-Anchored	-	0.991	*
sp_Q9Y2E4_DIP2C_HUMAN	1556	Not GPI-Anchored	-	0.994	*
sp_Q8NCR9_CLRN3_HUMAN	226	Not GPI-Anchored	-	0.979	*
sp_Q00536_CDK16_HUMAN	496	Not GPI-Anchored	-	0.994	*
sp_Q9GZU0_CF062_HUMAN	229	Not GPI-Anchored	-	0.996	*
sp_Q16589_CCNG2_HUMAN	344	Not GPI-Anchored	-	0.986	*
sp_A6NFT4_CFA73_HUMAN	308	Not GPI-Anchored	-	0.983	*
sp_Q6ZU64_CFA65_HUMAN	1925	Not GPI-Anchored	-	0.995	*
sp_Q8WYQ5_DGCR8_HUMAN	773	Not GPI-Anchored	-	0.994	*
sp_P49716_CEBPD_HUMAN	269	Not GPI-Anchored	-	0.993	*
sp_Q6ZTR5_CFA47_HUMAN	3187	Not GPI-Anchored	-	0.995	*
sp_Q96KC8_DNJC1_HUMAN	554	Not GPI-Anchored	-	0.987	*
sp_P49454_CENPF_HUMAN	3114	Not GPI-Anchored	-	0.993	*
sp_Q9H3R5_CENPH_HUMAN	247	Not GPI-Anchored	-	0.995	*
sp_Q8NEA9_GMCL2_HUMAN	526	Not GPI-Anchored	-	0.985	*
sp_O14556_G3PT_HUMAN	408	Not GPI-Anchored	-	0.995	*
sp_P07902_GALT_HUMAN	379	Not GPI-Anchored	-	0.994	*
sp_Q8NGA4_G32P1_HUMAN	272	Not GPI-Anchored	-	0.715	*
sp_O15287_FANCG_HUMAN	622	Not GPI-Anchored	-	0.994	*
sp_Q969Z0_FAKD4_HUMAN	631	Not GPI-Anchored	-	0.995	*
sp_Q8TB52_FBX30_HUMAN	745	Not GPI-Anchored	-	0.993	*
sp_Q9NPI8_FANCF_HUMAN	374	Not GPI-Anchored	-	0.970	*
sp_Q99689_FEZ1_HUMAN	392	Not GPI-Anchored	-	0.994	*
sp_Q92915_FGF14_HUMAN	247	Not GPI-Anchored	-	0.995	*
sp_P55899_FCGRN_HUMAN	365	Not GPI-Anchored	-	0.984	*
sp_O15520_FGF10_HUMAN	208	Not GPI-Anchored	-	0.987	*
sp_Q6P3S6_FBX42_HUMAN	717	Not GPI-Anchored	-	0.995	*
sp_P49326_FMO5_HUMAN	533	GPI-Anchored	507	0.519	S
sp_Q8TAY7_F110D_HUMAN	271	Not GPI-Anchored	-	0.993	*
sp_Q86XD5_F131B_HUMAN	332	Not GPI-Anchored	-	0.971	*
sp_P62685_GAK8_HUMAN	647	Not GPI-Anchored	-	0.996	*
sp_Q9UKD1_GMEB2_HUMAN	530	Not GPI-Anchored	-	0.994	*
sp_P15391_CD19_HUMAN	556	Not GPI-Anchored	-	0.993	*
sp_Q49A26_GLYR1_HUMAN	553	Not GPI-Anchored	-	0.994	*
sp_Q6NVV7_CDPF1_HUMAN	123	Not GPI-Anchored	-	0.995	*
sp_Q9Y4M8_CH071_HUMAN	146	Not GPI-Anchored	-	0.989	*
sp_Q9H7E9_CH033_HUMAN	229	Not GPI-Anchored	-	0.994	*
sp_Q96FZ7_CHMP6_HUMAN	201	Not GPI-Anchored	-	0.980	*
sp_Q5HYR2_DMRTC_HUMAN	192	Not GPI-Anchored	-	0.727	*
sp_Q86VB7_C163A_HUMAN	1156	Not GPI-Anchored	-	0.993	*
sp_B7Z1M9_C2D4D_HUMAN	353	Not GPI-Anchored	-	0.971	*
sp_Q8TC90_CCER1_HUMAN	406	Not GPI-Anchored	-	0.990	*
sp_I3L3R5_CCER2_HUMAN	266	Not GPI-Anchored	-	0.993	*
sp_Q14201_BTG3_HUMAN	252	Not GPI-Anchored	-	0.995	*
sp_A6NE02_BTBDH_HUMAN	478	Not GPI-Anchored	-	0.994	*
sp_Q13515_BFSP2_HUMAN	415	Not GPI-Anchored	-	0.984	*
sp_B7ZAQ6_GPHRA_HUMAN	455	Not GPI-Anchored	-	0.972	*
sp_Q5T6J7_GNTK_HUMAN	187	Not GPI-Anchored	-	0.995	*
sp_Q7Z4T8_GLTL5_HUMAN	443	Not GPI-Anchored	-	0.992	*
sp_Q9BY84_DUS16_HUMAN	665	Not GPI-Anchored	-	0.987	*
sp_Q8N3C7_CLIP4_HUMAN	705	Not GPI-Anchored	-	0.988	*
sp_O76096_CYTF_HUMAN	145	Not GPI-Anchored	-	0.995	*
sp_P36888_FLT3_HUMAN	993	Not GPI-Anchored	-	0.979	*
sp_A0PJY2_FEZF1_HUMAN	475	Not GPI-Anchored	-	0.995	*
sp_Q9UK73_FEM1B_HUMAN	627	Not GPI-Anchored	-	0.994	*
sp_Q9NRD0_FBX8_HUMAN	319	Not GPI-Anchored	-	0.987	*
sp_P31513_FMO3_HUMAN	532	Not GPI-Anchored	-	0.308	*
sp_Q9BYE0_HES7_HUMAN	225	Not GPI-Anchored	-	0.994	*
sp_P36980_FHR2_HUMAN	270	Not GPI-Anchored	-	0.996	*
sp_Q6UN15_FIP1_HUMAN	594	Not GPI-Anchored	-	0.995	*
sp_Q96AY3_FKB10_HUMAN	582	Not GPI-Anchored	-	0.996	*
sp_P49759_CLK1_HUMAN	484	Not GPI-Anchored	-	0.995	*
sp_O95278_EPM2A_HUMAN	331	Not GPI-Anchored	-	0.992	*
sp_Q9NZY2_FA30A_HUMAN	134	Not GPI-Anchored	-	0.474	*
sp_Q9UF33_EPHA6_HUMAN	1036	Not GPI-Anchored	-	0.995	*
sp_P54764_EPHA4_HUMAN	986	Not GPI-Anchored	-	0.995	*
sp_Q16394_EXT1_HUMAN	746	Not GPI-Anchored	-	0.995	*
sp_P07992_ERCC1_HUMAN	297	Not GPI-Anchored	-	0.995	*
sp_H0Y354_FA72C_HUMAN	149	Not GPI-Anchored	-	0.995	*
sp_Q6UWX4_HIPL2_HUMAN	724	Not GPI-Anchored	-	0.994	*
sp_Q86XK2_FBX11_HUMAN	927	Not GPI-Anchored	-	0.989	*
sp_Q9HB96_FANCE_HUMAN	536	Not GPI-Anchored	-	0.995	*
sp_Q6X9E4_FBW12_HUMAN	464	Not GPI-Anchored	-	0.905	*
sp_Q9BY60_GBRL3_HUMAN	117	Not GPI-Anchored	-	0.995	*
sp_Q9H227_GBA3_HUMAN	469	Not GPI-Anchored	-	0.994	*
sp_Q99928_GBRG3_HUMAN	467	GPI-Anchored	443	0.368	S
sp_P48723_HSP13_HUMAN	471	Not GPI-Anchored	-	0.987	*
sp_O15409_FOXP2_HUMAN	715	Not GPI-Anchored	-	0.994	*
sp_Q9H334_FOXP1_HUMAN	677	Not GPI-Anchored	-	0.995	*
sp_Q08050_FOXM1_HUMAN	763	Not GPI-Anchored	-	0.993	*
sp_Q12778_FOXO1_HUMAN	655	Not GPI-Anchored	-	0.983	*
sp_O00358_FOXE1_HUMAN	373	Not GPI-Anchored	-	0.985	*
sp_O60548_FOXD2_HUMAN	495	Not GPI-Anchored	-	0.942	*
sp_O75593_FOXH1_HUMAN	365	Not GPI-Anchored	-	0.974	*
sp_P62683_GAK21_HUMAN	666	Not GPI-Anchored	-	0.994	*
sp_O76087_GAGE7_HUMAN	117	Not GPI-Anchored	-	0.993	*
sp_P09958_FURIN_HUMAN	794	Not GPI-Anchored	-	0.988	*
sp_P11413_G6PD_HUMAN	515	Not GPI-Anchored	-	0.996	*
sp_Q9UBQ6_EXTL2_HUMAN	330	Not GPI-Anchored	-	0.995	*
sp_P41161_ETV5_HUMAN	510	Not GPI-Anchored	-	0.993	*
sp_Q5RKV6_EXOS6_HUMAN	272	Not GPI-Anchored	-	0.990	*
sp_A6NNT2_CP096_HUMAN	1141	Not GPI-Anchored	-	0.991	*
sp_P24468_COT2_HUMAN	414	Not GPI-Anchored	-	0.987	*
sp_Q8IYJ1_CPNE9_HUMAN	553	Not GPI-Anchored	-	0.996	*
sp_Q8WVH0_CPLX3_HUMAN	158	Not GPI-Anchored	-	0.995	*
sp_P52943_CRIP2_HUMAN	208	Not GPI-Anchored	-	0.996	*
sp_Q96SW2_CRBN_HUMAN	442	Not GPI-Anchored	-	0.993	*
sp_Q7Z449_CP2U1_HUMAN	544	Not GPI-Anchored	-	0.990	*
sp_P22792_CPN2_HUMAN	545	Not GPI-Anchored	-	0.990	*
sp_Q9Y4K1_CRBG1_HUMAN	1723	Not GPI-Anchored	-	0.992	*
sp_O94779_CNTN5_HUMAN	1100	GPI-Anchored	1072	0.626	S
sp_O00716_E2F3_HUMAN	465	Not GPI-Anchored	-	0.982	*
sp_P51793_CLCN4_HUMAN	760	Not GPI-Anchored	-	0.991	*
sp_Q12860_CNTN1_HUMAN	1018	GPI-Anchored	993	0.765	S
sp_Q8IZ96_CKLF1_HUMAN	169	Not GPI-Anchored	-	0.994	*
sp_Q8IZS7_CLCL1_HUMAN	167	Not GPI-Anchored	-	0.981	*
sp_Q01094_E2F1_HUMAN	437	Not GPI-Anchored	-	0.994	*
sp_P11509_CP2A6_HUMAN	494	Not GPI-Anchored	-	0.992	*
sp_O14579_COPE_HUMAN	308	Not GPI-Anchored	-	0.987	*
sp_P41162_ETV3_HUMAN	512	Not GPI-Anchored	-	0.986	*
sp_Q7Z4W1_DCXR_HUMAN	244	Not GPI-Anchored	-	0.991	*
sp_P78312_F193A_HUMAN	1265	Not GPI-Anchored	-	0.993	*
sp_Q96MZ4_F218A_HUMAN	157	Not GPI-Anchored	-	0.959	*
sp_Q8IYI6_EXOC8_HUMAN	725	Not GPI-Anchored	-	0.993	*
sp_Q9H098_F107B_HUMAN	131	Not GPI-Anchored	-	0.988	*
sp_Q86V42_F124A_HUMAN	546	Not GPI-Anchored	-	0.988	*
sp_Q0Z7S8_FABP9_HUMAN	132	Not GPI-Anchored	-	0.996	*
sp_Q969W3_F104A_HUMAN	186	Not GPI-Anchored	-	0.991	*
sp_Q17R55_F187B_HUMAN	369	Not GPI-Anchored	-	0.844	*
sp_Q12929_EPS8_HUMAN	822	Not GPI-Anchored	-	0.990	*
sp_Q5XKR9_F104B_HUMAN	115	Not GPI-Anchored	-	0.994	*
sp_O95925_EPPI_HUMAN	133	Not GPI-Anchored	-	0.996	*
sp_Q86US8_EST1A_HUMAN	1419	Not GPI-Anchored	-	0.992	*
sp_Q9H201_EPN3_HUMAN	632	Not GPI-Anchored	-	0.981	*
sp_Q9BUP0_EFHD1_HUMAN	239	Not GPI-Anchored	-	0.994	*
sp_Q14576_ELAV3_HUMAN	367	Not GPI-Anchored	-	0.994	*
sp_Q9Y2C4_EXOG_HUMAN	368	Not GPI-Anchored	-	0.986	*
sp_O95571_ETHE1_HUMAN	254	Not GPI-Anchored	-	0.993	*
sp_Q6NT32_EST5A_HUMAN	575	GPI-Anchored	548	0.598	S
sp_P22413_ENPP1_HUMAN	925	Not GPI-Anchored	-	0.992	*
sp_Q9NVL1_F86C1_HUMAN	165	Not GPI-Anchored	-	0.989	*
sp_P0C5J1_F86B2_HUMAN	330	Not GPI-Anchored	-	0.980	*
sp_Q96KD3_F71F1_HUMAN	344	Not GPI-Anchored	-	0.985	*
sp_Q8N5Q1_F71E2_HUMAN	922	Not GPI-Anchored	-	0.986	*
sp_B3EWF7_EP2A2_HUMAN	344	Not GPI-Anchored	-	0.994	*
sp_P62495_ERF1_HUMAN	437	Not GPI-Anchored	-	0.995	*
sp_Q6IPT2_F71E1_HUMAN	247	Not GPI-Anchored	-	0.990	*
sp_Q9UBC2_EP15R_HUMAN	864	Not GPI-Anchored	-	0.981	*
sp_P10768_ESTD_HUMAN	282	Not GPI-Anchored	-	0.989	*
sp_P00740_FA9_HUMAN	461	Not GPI-Anchored	-	0.996	*
sp_P0DSO1_F246C_HUMAN	240	Not GPI-Anchored	-	0.991	*
sp_Q9UBU6_FA8A1_HUMAN	413	Not GPI-Anchored	-	0.986	*
sp_A0A494C0N9_F246B_HUMAN	232	Not GPI-Anchored	-	0.982	*
sp_Q58FF3_ENPLL_HUMAN	399	Not GPI-Anchored	-	0.995	*
sp_A0A494C0Y3_F246A_HUMAN	232	Not GPI-Anchored	-	0.983	*
sp_B9A014_F243A_HUMAN	251	Not GPI-Anchored	-	0.988	*
sp_A6NEL3_F86C2_HUMAN	165	Not GPI-Anchored	-	0.994	*
sp_Q14507_EP3A_HUMAN	147	Not GPI-Anchored	-	0.976	*
sp_P56851_EP3B_HUMAN	147	Not GPI-Anchored	-	0.980	*
sp_Q86YD7_F90A1_HUMAN	464	Not GPI-Anchored	-	0.992	*
sp_P0C7V4_F90AJ_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_A6NE21_F90AI_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_A6NEW6_F90AG_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_P0C7W9_F90AE_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_P0C7W8_F90AD_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_A8MX19_F90AC_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_Q13822_ENPP2_HUMAN	863	Not GPI-Anchored	-	0.995	*
sp_A6NDY2_F90AA_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_A6NNJ1_F90A9_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_A6NJQ4_F90A8_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_A6NKC0_F90A7_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_P16930_FAAA_HUMAN	419	Not GPI-Anchored	-	0.988	*
sp_A8MXJ8_F90A5_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_Q96L91_EP400_HUMAN	3159	Not GPI-Anchored	-	0.995	*
sp_Q658T7_F90A2_HUMAN	463	Not GPI-Anchored	-	0.988	*
sp_O43731_ERD23_HUMAN	214	Not GPI-Anchored	-	0.994	*
sp_Q96GI7_FA89A_HUMAN	184	Not GPI-Anchored	-	0.988	*
sp_Q96D05_F241B_HUMAN	121	GPI-Anchored	83	0.604	N
sp_A6NKX1_F223B_HUMAN	122	Not GPI-Anchored	-	0.993	*
sp_P26232_CTNA2_HUMAN	953	Not GPI-Anchored	-	0.993	*
sp_Q9H2A7_CXL16_HUMAN	254	Not GPI-Anchored	-	0.913	*
sp_Q8WU58_F222B_HUMAN	562	Not GPI-Anchored	-	0.994	*
sp_O95715_CXL14_HUMAN	111	Not GPI-Anchored	-	0.996	*
sp_O43927_CXL13_HUMAN	109	Not GPI-Anchored	-	0.996	*
sp_P00167_CYB5_HUMAN	134	GPI-Anchored	106	0.418	S
sp_Q8IWA5_CTL2_HUMAN	706	Not GPI-Anchored	-	0.984	*
sp_P36383_CXG1_HUMAN	396	Not GPI-Anchored	-	0.991	*
sp_Q8N4M1_CTL3_HUMAN	653	Not GPI-Anchored	-	0.993	*
sp_A6NN92_CXE1_HUMAN	205	Not GPI-Anchored	-	0.932	*
sp_Q96KN9_CXD4_HUMAN	370	Not GPI-Anchored	-	0.990	*
sp_P61073_CXCR4_HUMAN	352	Not GPI-Anchored	-	0.972	*
sp_Q99627_CSN8_HUMAN	209	Not GPI-Anchored	-	0.990	*
sp_P0CG13_CTF8_HUMAN	121	Not GPI-Anchored	-	0.996	*
sp_Q5JUQ0_FA78A_HUMAN	283	Not GPI-Anchored	-	0.996	*
sp_Q8IWN6_F223A_HUMAN	122	Not GPI-Anchored	-	0.993	*
sp_F5H4B4_F227A_HUMAN	570	Not GPI-Anchored	-	0.995	*
sp_P0C7U9_FA87A_HUMAN	286	Not GPI-Anchored	-	0.994	*
sp_Q96M60_F227B_HUMAN	508	Not GPI-Anchored	-	0.995	*
sp_Q8N8J7_F241A_HUMAN	132	Not GPI-Anchored	-	0.568	*
sp_Q6ZRV2_FA83H_HUMAN	1179	Not GPI-Anchored	-	0.995	*
sp_Q8NEG4_FA83F_HUMAN	500	Not GPI-Anchored	-	0.986	*
sp_A2RU67_F234B_HUMAN	622	Not GPI-Anchored	-	0.995	*
sp_P24390_ERD21_HUMAN	212	Not GPI-Anchored	-	0.994	*
sp_Q2M2I3_FA83E_HUMAN	478	Not GPI-Anchored	-	0.993	*
sp_Q5T0W9_FA83B_HUMAN	1011	Not GPI-Anchored	-	0.995	*
sp_H3BQW9_F229A_HUMAN	127	Not GPI-Anchored	-	0.990	*
sp_P0C875_F228B_HUMAN	324	Not GPI-Anchored	-	0.984	*
sp_Q86UY5_FA83A_HUMAN	434	Not GPI-Anchored	-	0.990	*
sp_Q13216_ERCC8_HUMAN	396	Not GPI-Anchored	-	0.991	*
sp_Q96LP2_FA81B_HUMAN	452	Not GPI-Anchored	-	0.996	*
sp_Q86W67_F228A_HUMAN	206	Not GPI-Anchored	-	0.996	*
sp_Q8TBF8_FA81A_HUMAN	368	Not GPI-Anchored	-	0.996	*
sp_Q03468_ERCC6_HUMAN	1493	Not GPI-Anchored	-	0.994	*
sp_A6NIJ5_F90AK_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_A8MWA6_F90AM_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_A8MXZ1_F90AN_HUMAN	464	Not GPI-Anchored	-	0.991	*
sp_Q96GL9_F163A_HUMAN	167	Not GPI-Anchored	-	0.993	*
sp_P0C7A2_F153B_HUMAN	387	Not GPI-Anchored	-	0.993	*
sp_Q9UHL3_F153A_HUMAN	310	Not GPI-Anchored	-	0.993	*
sp_B1AK53_ESPN_HUMAN	854	Not GPI-Anchored	-	0.996	*
sp_Q14674_ESPL1_HUMAN	2120	Not GPI-Anchored	-	0.968	*
sp_B6SEH8_ERVV1_HUMAN	477	GPI-Anchored	438	0.350	S
sp_P12724_ECP_HUMAN	160	Not GPI-Anchored	-	0.993	*
sp_A6NFE3_EFC10_HUMAN	127	Not GPI-Anchored	-	0.996	*
sp_Q5T848_GP158_HUMAN	1215	Not GPI-Anchored	-	0.994	*
sp_Q5UAW9_GP157_HUMAN	335	Not GPI-Anchored	-	0.994	*
sp_Q8NFN8_GP156_HUMAN	814	Not GPI-Anchored	-	0.993	*
sp_Q7Z3F1_GP155_HUMAN	870	Not GPI-Anchored	-	0.995	*
sp_Q8TDV0_GP151_HUMAN	419	Not GPI-Anchored	-	0.995	*
sp_Q8NGU9_GP150_HUMAN	434	Not GPI-Anchored	-	0.991	*
sp_Q6DWJ6_GP139_HUMAN	353	Not GPI-Anchored	-	0.994	*
sp_Q8IZ08_GP135_HUMAN	494	Not GPI-Anchored	-	0.992	*
sp_P15104_GLNA_HUMAN	373	Not GPI-Anchored	-	0.989	*
sp_P84090_ERH_HUMAN	104	Not GPI-Anchored	-	0.995	*
sp_Q9NZN3_EHD3_HUMAN	535	Not GPI-Anchored	-	0.995	*
sp_Q9H8M9_EVA1A_HUMAN	152	Not GPI-Anchored	-	0.994	*
sp_Q8TBP5_F174A_HUMAN	190	Not GPI-Anchored	-	0.990	*
sp_Q8WUF8_F172A_HUMAN	416	Not GPI-Anchored	-	0.995	*
sp_Q76MJ5_ERN2_HUMAN	926	Not GPI-Anchored	-	0.994	*
sp_Q9Y2D4_EXC6B_HUMAN	811	Not GPI-Anchored	-	0.987	*
sp_O94905_ERLN2_HUMAN	339	Not GPI-Anchored	-	0.987	*
sp_Q9H501_ESF1_HUMAN	851	Not GPI-Anchored	-	0.996	*
sp_Q9UJM3_ERRFI_HUMAN	462	Not GPI-Anchored	-	0.993	*
sp_Q9UI08_EVL_HUMAN	416	Not GPI-Anchored	-	0.994	*
sp_Q96AP7_ESAM_HUMAN	390	Not GPI-Anchored	-	0.979	*
sp_Q7L0X2_ERIP6_HUMAN	663	Not GPI-Anchored	-	0.994	*
sp_P03372_ESR1_HUMAN	595	Not GPI-Anchored	-	0.994	*
sp_Q5W0A0_ERI6B_HUMAN	696	Not GPI-Anchored	-	0.994	*
