sp|Q8NGR5|OR1L4_HUMAN	len=311	ExpAA=138.15	First60=23.57	PredHel=6	Topology=i28-50o60-79i92-109o205-227i239-261o276-293i
sp|Q9Y3S1|WNK2_HUMAN	len=2297	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8N7K0|ZN433_HUMAN	len=673	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q15928|ZN141_HUMAN	len=474	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q86XU0|ZN677_HUMAN	len=584	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O95125|ZN202_HUMAN	len=648	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q99807|COQ7_HUMAN	len=217	ExpAA=9.85	First60=0.00	PredHel=0	Topology=o
sp|Q9Y6Z7|COL10_HUMAN	len=277	ExpAA=1.36	First60=1.34	PredHel=0	Topology=o
sp|O00458|IFRD1_HUMAN	len=451	ExpAA=2.53	First60=1.28	PredHel=0	Topology=o
sp|Q96ST2|IWS1_HUMAN	len=819	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P26440|IVD_HUMAN	len=426	ExpAA=1.36	First60=0.00	PredHel=0	Topology=o
sp|Q9P0W0|IFNK_HUMAN	len=207	ExpAA=18.50	First60=18.47	PredHel=1	Topology=o15-37i
sp|P78415|IRX3_HUMAN	len=501	ExpAA=0.62	First60=0.15	PredHel=0	Topology=o
sp|Q9Y573|IPP_HUMAN	len=584	ExpAA=20.26	First60=2.26	PredHel=0	Topology=o
sp|B3KU38|IQIP1_HUMAN	len=563	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q12912|IRAG2_HUMAN	len=555	ExpAA=21.37	First60=0.00	PredHel=1	Topology=o497-519i
sp|P78386|KRT85_HUMAN	len=507	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|O00214|LEG8_HUMAN	len=317	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
sp|P60410|KR108_HUMAN	len=259	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
sp|A0A087WSY6|KVD15_HUMAN	len=115	ExpAA=0.21	First60=0.20	PredHel=0	Topology=o
sp|P04432|KVD39_HUMAN	len=117	ExpAA=0.11	First60=0.11	PredHel=0	Topology=o
sp|O75431|MTX2_HUMAN	len=263	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q9BTN0|LRFN3_HUMAN	len=628	ExpAA=22.64	First60=0.04	PredHel=1	Topology=o537-559i
sp|P59901|LIRA4_HUMAN	len=499	ExpAA=12.21	First60=0.01	PredHel=0	Topology=o
sp|Q96T17|MA7D2_HUMAN	len=732	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8IX19|MCEM1_HUMAN	len=187	ExpAA=22.84	First60=0.00	PredHel=1	Topology=i83-105o
sp|Q8N6Q8|MET25_HUMAN	len=603	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
sp|Q9BRT3|MIEN1_HUMAN	len=115	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96A46|MFRN2_HUMAN	len=364	ExpAA=2.81	First60=0.00	PredHel=0	Topology=o
sp|Q8NCR3|MFI_HUMAN	len=313	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q4VC31|MIX23_HUMAN	len=144	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UK23|NAGPA_HUMAN	len=515	ExpAA=23.56	First60=0.57	PredHel=1	Topology=o450-472i
sp|P22033|MUTA_HUMAN	len=750	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q14112|NID2_HUMAN	len=1375	ExpAA=11.92	First60=11.91	PredHel=0	Topology=o
sp|Q8NBZ9|NEAS1_HUMAN	len=246	ExpAA=0.63	First60=0.00	PredHel=0	Topology=o
sp|Q12879|NMDE1_HUMAN	len=1464	ExpAA=87.42	First60=0.67	PredHel=4	Topology=o557-579i633-655o747-765i818-837o
sp|O95139|NDUB6_HUMAN	len=128	ExpAA=18.67	First60=0.01	PredHel=1	Topology=i68-86o
sp|Q9BYT8|NEUL_HUMAN	len=704	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
sp|Q07444|NKG2E_HUMAN	len=240	ExpAA=20.60	First60=0.00	PredHel=1	Topology=o75-97i
sp|Q15080|NCF4_HUMAN	len=339	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
sp|Q96PU5|NED4L_HUMAN	len=975	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
sp|O14513|NCKP5_HUMAN	len=1909	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O14495|PLPP3_HUMAN	len=311	ExpAA=121.43	First60=21.80	PredHel=6	Topology=i34-56o87-109i122-144o195-214i226-243o258-275i
sp|Q494U1|PKHN1_HUMAN	len=611	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9BZ95|NSD3_HUMAN	len=1437	ExpAA=1.12	First60=0.00	PredHel=0	Topology=o
sp|Q8WV22|NSE1_HUMAN	len=266	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|O95665|NTR2_HUMAN	len=410	ExpAA=153.88	First60=22.24	PredHel=7	Topology=o35-57i70-92o112-131i152-174o206-228i296-315o335-357i
sp|Q96AB6|NTAN1_HUMAN	len=310	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P57740|NU107_HUMAN	len=925	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q496H8|NRN1L_HUMAN	len=165	ExpAA=28.78	First60=15.30	PredHel=0	Topology=i
sp|Q9BQI9|NRIP2_HUMAN	len=281	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9H7Z3|NRDE2_HUMAN	len=1164	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q96G61|NUD11_HUMAN	len=164	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
sp|Q9Y5X4|NR2E3_HUMAN	len=410	ExpAA=0.11	First60=0.10	PredHel=0	Topology=o
sp|Q8NGR1|O13A1_HUMAN	len=328	ExpAA=149.88	First60=15.98	PredHel=7	Topology=o43-65i77-96o116-138i158-180o222-244i256-278o293-310i
sp|Q9UBT6|POLK_HUMAN	len=870	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q53GL0|PKHO1_HUMAN	len=409	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q63HM9|PLCX3_HUMAN	len=321	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
sp|Q99633|PRP18_HUMAN	len=342	ExpAA=0.78	First60=0.00	PredHel=0	Topology=o
sp|Q9NXH3|PP14D_HUMAN	len=145	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8TAE6|PP14C_HUMAN	len=165	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q4J6C6|PPCEL_HUMAN	len=727	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
sp|Q5VTA0|PRA17_HUMAN	len=474	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P20061|TCO1_HUMAN	len=433	ExpAA=1.11	First60=0.57	PredHel=0	Topology=o
sp|Q9NU19|TB22B_HUMAN	len=505	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|O43435|TBX1_HUMAN	len=398	ExpAA=0.55	First60=0.53	PredHel=0	Topology=o
sp|Q96PF1|TGM7_HUMAN	len=710	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
sp|Q5VWP2|TET5C_HUMAN	len=391	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P57082|TBX4_HUMAN	len=545	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P28347|TEAD1_HUMAN	len=426	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q14CZ0|TAPR1_HUMAN	len=275	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O60507|TPST1_HUMAN	len=370	ExpAA=14.22	First60=14.21	PredHel=0	Topology=o
sp|P20333|TNR1B_HUMAN	len=461	ExpAA=26.25	First60=3.81	PredHel=1	Topology=o258-280i
sp|Q9BXR5|TLR10_HUMAN	len=811	ExpAA=23.23	First60=0.01	PredHel=1	Topology=o577-599i
sp|Q9NP84|TNR12_HUMAN	len=129	ExpAA=37.54	First60=14.72	PredHel=2	Topology=i9-26o79-101i
sp|Q9UIF3|TEKT2_HUMAN	len=430	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q12767|TMM94_HUMAN	len=1356	ExpAA=214.06	First60=0.01	PredHel=10	Topology=i67-89o94-113i280-302o317-339i1092-1114o1124-1141i1169-1191o1235-1252i1264-1286o1306-1328i
sp|Q96MH6|TMM68_HUMAN	len=324	ExpAA=47.53	First60=15.96	PredHel=2	Topology=i43-74o124-146i
sp|A6NDI0|TR49B_HUMAN	len=452	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
sp|Q04725|TLE2_HUMAN	len=743	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
sp|Q5JTV8|TOIP1_HUMAN	len=583	ExpAA=2.38	First60=0.00	PredHel=0	Topology=o
sp|Q86UE8|TLK2_HUMAN	len=772	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9H1B5|XYLT2_HUMAN	len=865	ExpAA=21.27	First60=21.27	PredHel=1	Topology=i13-35o
sp|Q8IUR0|TPPC5_HUMAN	len=188	ExpAA=0.28	First60=0.01	PredHel=0	Topology=o
sp|Q86UV6|TRI74_HUMAN	len=250	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9Y2L5|TPPC8_HUMAN	len=1435	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|P98066|TSG6_HUMAN	len=277	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
sp|Q9NX07|TSAP1_HUMAN	len=287	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
sp|Q96PN8|TSSK3_HUMAN	len=268	ExpAA=0.51	First60=0.00	PredHel=0	Topology=o
sp|Q8NET8|TRPV3_HUMAN	len=790	ExpAA=131.51	First60=0.00	PredHel=6	Topology=o439-461i484-506o521-543i548-570o590-609i652-674o
sp|O60637|TSN3_HUMAN	len=253	ExpAA=91.83	First60=34.40	PredHel=4	Topology=i13-35o50-72i85-107o212-234i
sp|H0UI37|TSTD3_HUMAN	len=97	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8NB14|UBP38_HUMAN	len=1042	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
sp|A0A0K0K1G6|TVBJ3_HUMAN	len=114	ExpAA=2.99	First60=2.99	PredHel=0	Topology=o
sp|A0A0B4J274|TVA20_HUMAN	len=112	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
sp|Q0WX57|U17LO_HUMAN	len=530	ExpAA=0.28	First60=0.00	PredHel=0	Topology=o
sp|A0JD32|TV382_HUMAN	len=116	ExpAA=0.80	First60=0.80	PredHel=0	Topology=o
sp|A0A075B6X5|TVA18_HUMAN	len=111	ExpAA=0.08	First60=0.08	PredHel=0	Topology=o
sp|Q9P2U8|VGLU2_HUMAN	len=582	ExpAA=239.15	First60=0.00	PredHel=12	Topology=i73-95o124-146i153-175o180-202i215-237o241-263i306-328o348-370i383-405o410-432i444-466o476-498i
sp|P27169|PON1_HUMAN	len=355	ExpAA=0.07	First60=0.06	PredHel=0	Topology=o
sp|Q9P1Y6|PHRF1_HUMAN	len=1649	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96KN8|PLAT5_HUMAN	len=279	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8TB68|PRR7_HUMAN	len=274	ExpAA=21.45	First60=21.45	PredHel=1	Topology=o15-34i
sp|P11117|PPAL_HUMAN	len=423	ExpAA=34.65	First60=11.68	PredHel=1	Topology=o382-404i
sp|Q5VXH5|PRAM7_HUMAN	len=474	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P86480|PR20D_HUMAN	len=221	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P21246|PTN_HUMAN	len=168	ExpAA=18.62	First60=18.62	PredHel=1	Topology=i13-30o
sp|A0A1B0GV85|RELD1_HUMAN	len=526	ExpAA=23.52	First60=6.59	PredHel=0	Topology=o
sp|Q8TA86|RP9_HUMAN	len=221	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8TDE3|RNAS8_HUMAN	len=154	ExpAA=14.04	First60=14.04	PredHel=0	Topology=o
sp|A6NIZ1|RP1BL_HUMAN	len=184	ExpAA=0.08	First60=0.06	PredHel=0	Topology=o
sp|Q9H1E1|RNAS7_HUMAN	len=156	ExpAA=18.06	First60=18.06	PredHel=1	Topology=i7-24o
sp|Q96EX2|RNFT2_HUMAN	len=444	ExpAA=76.64	First60=0.00	PredHel=3	Topology=o183-202i214-236o260-282i
sp|O95602|RPA1_HUMAN	len=1720	ExpAA=0.33	First60=0.00	PredHel=0	Topology=o
sp|Q9BY12|SCAPE_HUMAN	len=1400	ExpAA=3.21	First60=0.00	PredHel=0	Topology=o
sp|Q9H2W6|RM46_HUMAN	len=279	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q8N5N7|RM50_HUMAN	len=158	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P13866|SC5A1_HUMAN	len=664	ExpAA=313.06	First60=24.21	PredHel=14	Topology=o26-48i55-77o104-126i147-169o179-201i208-227o274-291i312-334o380-402i423-445o455-477i484-506o526-548i640-662o
sp|P23526|SAHH_HUMAN	len=432	ExpAA=0.11	First60=0.03	PredHel=0	Topology=o
sp|P31639|SC5A2_HUMAN	len=672	ExpAA=304.77	First60=21.57	PredHel=14	Topology=o26-43i63-85o100-122i142-164o174-196i203-225o274-291i312-334o380-402i423-445o455-477i484-506o526-548i652-671o
sp|P0DJI8|SAA1_HUMAN	len=122	ExpAA=7.83	First60=7.83	PredHel=0	Topology=o
sp|P0DJI9|SAA2_HUMAN	len=122	ExpAA=4.73	First60=4.73	PredHel=0	Topology=o
sp|P53794|SC5A3_HUMAN	len=718	ExpAA=296.90	First60=38.27	PredHel=14	Topology=o10-29i36-58o80-102i122-144o159-181i188-210o259-276i297-319o365-387i408-430o440-462i469-491o511-533i696-715o
sp|Q9NY91|SC5A4_HUMAN	len=659	ExpAA=302.07	First60=22.55	PredHel=14	Topology=o26-48i67-89o104-126i147-169o179-201i208-227o269-291i312-334o380-402i422-444o459-477i484-506o526-548i639-658o
sp|Q9GZV3|SC5A7_HUMAN	len=580	ExpAA=278.61	First60=35.02	PredHel=12	Topology=o5-27i48-70o80-102i129-151o161-183i190-212o237-259i272-294o322-344i377-399o404-426i433-455o
sp|Q8N695|SC5A8_HUMAN	len=610	ExpAA=289.49	First60=29.02	PredHel=13	Topology=o10-32i52-74o84-106i127-149o164-186i193-215o240-259i280-302o337-359i380-402o412-434i441-463o519-541i
sp|P51168|SCNNB_HUMAN	len=640	ExpAA=37.49	First60=10.45	PredHel=1	Topology=i50-69o
sp|P78345|RPP38_HUMAN	len=283	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|O00161|SNP23_HUMAN	len=211	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9Y5B9|SP16H_HUMAN	len=1047	ExpAA=0.06	First60=0.01	PredHel=0	Topology=o
sp|P38935|SMBP2_HUMAN	len=993	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P60880|SNP25_HUMAN	len=206	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O95219|SNX4_HUMAN	len=450	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q12884|SEPR_HUMAN	len=760	ExpAA=22.60	First60=21.43	PredHel=1	Topology=i7-29o
sp|P62841|RS15_HUMAN	len=145	ExpAA=0.02	First60=0.00	PredHel=0	Topology=i
sp|Q9Y4G8|RPGF2_HUMAN	len=1499	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P47736|RPGP1_HUMAN	len=663	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
sp|Q96KN7|RPGR1_HUMAN	len=1286	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P08708|RS17_HUMAN	len=135	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
sp|Q5T5J6|SWT1_HUMAN	len=900	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q99469|STAC_HUMAN	len=402	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q99973|TEP1_HUMAN	len=2627	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q6URK8|TEPP_HUMAN	len=271	ExpAA=0.39	First60=0.39	PredHel=0	Topology=o
sp|Q9UHP3|UBP25_HUMAN	len=1055	ExpAA=0.37	First60=0.00	PredHel=0	Topology=o
sp|Q5PR19|YI024_HUMAN	len=223	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
sp|Q8NA96|YE027_HUMAN	len=180	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|A6NL46|YF016_HUMAN	len=340	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UI72|YE014_HUMAN	len=69	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9NQ76|MEPE_HUMAN	len=525	ExpAA=0.34	First60=0.34	PredHel=0	Topology=o
sp|P58181|O10A3_HUMAN	len=314	ExpAA=153.82	First60=26.15	PredHel=7	Topology=o27-49i61-83o98-120i140-162o202-224i237-259o274-292i
sp|Q9NTI5|PDS5B_HUMAN	len=1447	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
sp|Q92569|P55G_HUMAN	len=461	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P53611|PGTB2_HUMAN	len=331	ExpAA=0.51	First60=0.32	PredHel=0	Topology=o
sp|Q9H7Z7|PGES2_HUMAN	len=377	ExpAA=9.39	First60=1.61	PredHel=0	Topology=o
sp|Q5T9C9|PI5L1_HUMAN	len=394	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O14715|RGPD8_HUMAN	len=1765	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
sp|Q92521|PIGB_HUMAN	len=554	ExpAA=180.01	First60=0.66	PredHel=7	Topology=i61-83o221-243i256-275o311-333i340-357o362-381i388-406o
sp|P10266|POK10_HUMAN	len=1014	ExpAA=0.27	First60=0.00	PredHel=0	Topology=o
sp|Q8WV24|PHLA1_HUMAN	len=401	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O43663|PRC1_HUMAN	len=620	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q92729|PTPRU_HUMAN	len=1446	ExpAA=28.62	First60=0.00	PredHel=1	Topology=o747-769i
sp|Q8WZ73|RFFL_HUMAN	len=363	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q7Z5B4|RIC3_HUMAN	len=369	ExpAA=40.52	First60=18.66	PredHel=2	Topology=i9-28o94-116i
sp|Q9UNX3|RL26L_HUMAN	len=145	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q13464|ROCK1_HUMAN	len=1354	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
sp|Q9Y2Y1|RPC10_HUMAN	len=108	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q2M238|RN3P1_HUMAN	len=152	ExpAA=3.97	First60=1.16	PredHel=0	Topology=o
sp|Q9Y2P4|S27A6_HUMAN	len=619	ExpAA=32.68	First60=19.29	PredHel=0	Topology=o
sp|Q05823|RN5A_HUMAN	len=741	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
sp|P0DH78|RN224_HUMAN	len=156	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q969S0|S35B4_HUMAN	len=331	ExpAA=201.95	First60=38.44	PredHel=9	Topology=o5-24i31-50o65-84i116-138o153-175i196-215o225-244i251-273o293-315i
sp|Q9NTN3|S35D1_HUMAN	len=355	ExpAA=186.60	First60=21.82	PredHel=8	Topology=i37-59o69-88i158-177o187-205i217-239o254-276i281-303o308-330i
sp|Q9NRX2|RM17_HUMAN	len=175	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9GZN6|S6A16_HUMAN	len=736	ExpAA=253.46	First60=0.01	PredHel=10	Topology=i141-163o178-200i261-283o293-315i374-396o494-516i537-554o569-591i612-634o658-680i
sp|Q9BQ48|RM34_HUMAN	len=92	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
sp|Q8IYR2|SMYD4_HUMAN	len=804	ExpAA=0.47	First60=0.00	PredHel=0	Topology=o
sp|Q5JTZ9|SYAM_HUMAN	len=985	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
sp|Q9Y2B4|T53G5_HUMAN	len=290	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8NFU7|TET1_HUMAN	len=2136	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q8NEK8|TET5D_HUMAN	len=389	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
sp|O95935|TBX18_HUMAN	len=607	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
sp|Q8IWB9|TEX2_HUMAN	len=1127	ExpAA=40.98	First60=0.00	PredHel=2	Topology=o471-488i495-517o
sp|O15482|TEX28_HUMAN	len=410	ExpAA=26.08	First60=0.00	PredHel=1	Topology=o336-358i
sp|Q6NUS6|TECT3_HUMAN	len=607	ExpAA=17.77	First60=0.00	PredHel=1	Topology=o580-602i
sp|Q9NZ01|TECR_HUMAN	len=308	ExpAA=92.47	First60=0.00	PredHel=4	Topology=i85-107o165-184i196-215o253-275i
sp|Q9NYB0|TE2IP_HUMAN	len=399	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9Y4R8|TELO2_HUMAN	len=837	ExpAA=5.83	First60=0.00	PredHel=0	Topology=o
sp|Q6N022|TEN4_HUMAN	len=2769	ExpAA=22.74	First60=0.00	PredHel=1	Topology=i341-363o
sp|A6NGB7|TM221_HUMAN	len=291	ExpAA=90.90	First60=22.44	PredHel=4	Topology=i9-31o70-92i123-145o150-172i
sp|Q6GV28|TM225_HUMAN	len=225	ExpAA=84.50	First60=18.86	PredHel=4	Topology=i13-30o65-84i97-119o139-161i
sp|O95361|TRI16_HUMAN	len=564	ExpAA=0.21	First60=0.00	PredHel=0	Topology=o
sp|P01222|TSHB_HUMAN	len=138	ExpAA=3.43	First60=3.40	PredHel=0	Topology=o
sp|P0CW01|TSPYA_HUMAN	len=308	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q8NFU3|TSTD1_HUMAN	len=115	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O14817|TSN4_HUMAN	len=238	ExpAA=91.69	First60=30.77	PredHel=4	Topology=i12-34o54-76i83-105o202-224i
sp|A0A0B4J241|TVAM1_HUMAN	len=112	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O14562|UBFD1_HUMAN	len=309	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|C9JVI0|U17LB_HUMAN	len=530	ExpAA=0.29	First60=0.00	PredHel=0	Topology=o
sp|A6NNM8|TTL13_HUMAN	len=815	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q53H54|TYW2_HUMAN	len=448	ExpAA=1.03	First60=0.01	PredHel=0	Topology=o
sp|Q8TBZ3|WDR20_HUMAN	len=569	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P41587|VIPR2_HUMAN	len=438	ExpAA=154.27	First60=0.01	PredHel=7	Topology=o129-151i160-178o206-228i240-262o281-303i330-352o357-379i
sp|P49754|VPS41_HUMAN	len=854	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q7Z7G8|VP13B_HUMAN	len=4022	ExpAA=0.23	First60=0.00	PredHel=0	Topology=o
sp|Q3MJ13|WDR72_HUMAN	len=1102	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|O14980|XPO1_HUMAN	len=1071	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
sp|Q9UPY6|WASF3_HUMAN	len=502	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P19544|WT1_HUMAN	len=449	ExpAA=0.62	First60=0.62	PredHel=0	Topology=o
sp|Q86XT2|VP37D_HUMAN	len=251	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O14609|XKRY_HUMAN	len=159	ExpAA=58.06	First60=32.43	PredHel=3	Topology=o10-32i44-66o71-93i
sp|Q9UQB9|AURKC_HUMAN	len=309	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|I3L1E1|CS084_HUMAN	len=186	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q9Y534|CSDC2_HUMAN	len=153	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P17927|CR1_HUMAN	len=2039	ExpAA=28.88	First60=4.68	PredHel=1	Topology=o1974-1996i
sp|P01601|KVD16_HUMAN	len=117	ExpAA=0.55	First60=0.55	PredHel=0	Topology=o
sp|Q2VYF4|LETM2_HUMAN	len=491	ExpAA=29.86	First60=0.10	PredHel=1	Topology=i175-197o
sp|P36776|LONM_HUMAN	len=959	ExpAA=0.50	First60=0.07	PredHel=0	Topology=o
sp|O75019|LIRA1_HUMAN	len=489	ExpAA=16.42	First60=0.00	PredHel=0	Topology=o
sp|A6NCL2|LRCL1_HUMAN	len=159	ExpAA=21.06	First60=21.06	PredHel=1	Topology=o4-26i
sp|Q9BT23|LIMD2_HUMAN	len=127	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O75023|LIRB5_HUMAN	len=590	ExpAA=22.82	First60=0.08	PredHel=1	Topology=o457-479i
sp|Q9BW11|MAD3_HUMAN	len=206	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P13535|MYH8_HUMAN	len=1937	ExpAA=0.65	First60=0.00	PredHel=0	Topology=o
sp|Q8NG92|O13H1_HUMAN	len=308	ExpAA=149.73	First60=24.82	PredHel=7	Topology=o27-49i61-83o98-120i140-162o196-218i239-258o273-291i
sp|Q9Y2G5|OFUT2_HUMAN	len=429	ExpAA=0.17	First60=0.15	PredHel=0	Topology=o
sp|Q9H208|O10A2_HUMAN	len=303	ExpAA=146.32	First60=34.32	PredHel=7	Topology=o13-35i48-70o85-107i131-153o181-203i224-246o261-280i
sp|Q6DKJ4|NXN_HUMAN	len=435	ExpAA=0.13	First60=0.12	PredHel=0	Topology=o
sp|O95158|NXPH4_HUMAN	len=308	ExpAA=0.91	First60=0.01	PredHel=0	Topology=o
sp|A6NKN8|PC4L1_HUMAN	len=68	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O14832|PAHX_HUMAN	len=338	ExpAA=0.04	First60=0.04	PredHel=0	Topology=o
sp|P10451|OSTP_HUMAN	len=314	ExpAA=0.19	First60=0.19	PredHel=0	Topology=o
sp|Q86V24|PAQR2_HUMAN	len=386	ExpAA=149.35	First60=0.00	PredHel=7	Topology=i146-168o183-205i218-237o247-264i276-298o308-330i343-365o
sp|A6NDG6|PGP_HUMAN	len=321	ExpAA=0.40	First60=0.00	PredHel=0	Topology=o
sp|Q7Z2D5|PLPR4_HUMAN	len=763	ExpAA=113.95	First60=0.00	PredHel=5	Topology=i66-88o122-144i178-200o277-296i309-331o
sp|Q13519|PNOC_HUMAN	len=176	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
