# NetGPI 1.1	Timestamp: 20220628182018
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_Q9NYS0_KBRS1_HUMAN	192	Not GPI-Anchored	-	0.983	*
sp_Q9GZZ9_UBA5_HUMAN	404	Not GPI-Anchored	-	0.995	*
sp_Q92616_GCN1_HUMAN	2671	Not GPI-Anchored	-	0.995	*
sp_Q9Y4P1_ATG4B_HUMAN	393	Not GPI-Anchored	-	0.993	*
sp_Q53HC5_KLH26_HUMAN	615	Not GPI-Anchored	-	0.991	*
sp_Q96AX9_MIB2_HUMAN	955	Not GPI-Anchored	-	0.992	*
sp_O94876_TMCC1_HUMAN	653	Not GPI-Anchored	-	0.503	*
sp_P22352_GPX3_HUMAN	226	Not GPI-Anchored	-	0.995	*
sp_Q86TG7_PEG10_HUMAN	708	Not GPI-Anchored	-	0.994	*
sp_Q5TFE4_NT5D1_HUMAN	455	Not GPI-Anchored	-	0.993	*
sp_Q13263_TIF1B_HUMAN	835	Not GPI-Anchored	-	0.993	*
sp_Q9UK61_TASOR_HUMAN	1670	Not GPI-Anchored	-	0.994	*
tr_E7EP72_E7EP72_HUMAN	158	Not GPI-Anchored	-	0.980	*
sp_Q7L1V2_MON1B_HUMAN	547	Not GPI-Anchored	-	0.992	*
sp_Q9Y5T5_UBP16_HUMAN	823	Not GPI-Anchored	-	0.982	*
sp_Q9C099_LRCC1_HUMAN	1032	Not GPI-Anchored	-	0.995	*
sp_Q96PQ0_SORC2_HUMAN	1159	Not GPI-Anchored	-	0.985	*
sp_Q96NL0_RUN3B_HUMAN	473	Not GPI-Anchored	-	0.986	*
sp_P07093_GDN_HUMAN	398	Not GPI-Anchored	-	0.992	*
sp_Q9H0R8_GBRL1_HUMAN	117	Not GPI-Anchored	-	0.996	*
sp_O75340_PDCD6_HUMAN	191	Not GPI-Anchored	-	0.954	*
sp_P10746_HEM4_HUMAN	265	Not GPI-Anchored	-	0.989	*
sp_Q9Y6N7_ROBO1_HUMAN	1651	Not GPI-Anchored	-	0.984	*
sp_P02538_K2C6A_HUMAN	564	Not GPI-Anchored	-	0.990	*
sp_P13861_KAP2_HUMAN	404	Not GPI-Anchored	-	0.993	*
sp_Q92896_GSLG1_HUMAN	1179	Not GPI-Anchored	-	0.981	*
sp_Q00403_TF2B_HUMAN	316	Not GPI-Anchored	-	0.994	*
sp_P68431_H31_HUMAN	136	Not GPI-Anchored	-	0.994	*
sp_Q7L266_ASGL1_HUMAN	308	Not GPI-Anchored	-	0.995	*
sp_Q8NFG4_FLCN_HUMAN	579	Not GPI-Anchored	-	0.987	*
sp_O00391_QSOX1_HUMAN	747	Not GPI-Anchored	-	0.965	*
sp_O60936_NOL3_HUMAN	208	Not GPI-Anchored	-	0.975	*
sp_Q99460_PSMD1_HUMAN	953	Not GPI-Anchored	-	0.988	*
sp_P52799_EFNB2_HUMAN	333	Not GPI-Anchored	-	0.995	*
sp_Q13137_CACO2_HUMAN	446	Not GPI-Anchored	-	0.993	*
tr_B4DJ07_B4DJ07_HUMAN	656	Not GPI-Anchored	-	0.986	*
sp_Q9UQ26_RIMS2_HUMAN	1411	Not GPI-Anchored	-	0.986	*
tr_H0Y3A4_H0Y3A4_HUMAN	459	Not GPI-Anchored	-	0.983	*
sp_Q14689_DIP2A_HUMAN	1571	Not GPI-Anchored	-	0.994	*
sp_Q03518_TAP1_HUMAN	748	Not GPI-Anchored	-	0.995	*
tr_F6SFB5_F6SFB5_HUMAN	116	Not GPI-Anchored	-	0.996	*
sp_P49593_PPM1F_HUMAN	454	Not GPI-Anchored	-	0.987	*
tr_F8W9U4_F8W9U4_HUMAN	828	Not GPI-Anchored	-	0.986	*
sp_Q96AA8_JKIP2_HUMAN	810	Not GPI-Anchored	-	0.993	*
sp_Q9UHD1_CHRD1_HUMAN	332	Not GPI-Anchored	-	0.991	*
tr_E7ESC6_E7ESC6_HUMAN	1088	Not GPI-Anchored	-	0.988	*
sp_Q8IXB1_DJC10_HUMAN	793	Not GPI-Anchored	-	0.995	*
sp_Q8N1W1_ARG28_HUMAN	1705	Not GPI-Anchored	-	0.987	*
tr_A0A087X0H9_A0A087X0H9_HUMAN	1009	Not GPI-Anchored	-	0.994	*
tr_H7C0X2_H7C0X2_HUMAN	271	Not GPI-Anchored	-	0.994	*
sp_Q6PID6_TTC33_HUMAN	262	Not GPI-Anchored	-	0.993	*
sp_P01876_IGHA1_HUMAN	353	Not GPI-Anchored	-	0.995	*
sp_O76062_ERG24_HUMAN	418	Not GPI-Anchored	-	0.990	*
sp_P61077_UB2D3_HUMAN	147	Not GPI-Anchored	-	0.994	*
sp_Q9Y5H3_PCDGA_HUMAN	936	Not GPI-Anchored	-	0.994	*
sp_O14986_PI51B_HUMAN	540	Not GPI-Anchored	-	0.985	*
sp_P50851_LRBA_HUMAN	2863	Not GPI-Anchored	-	0.995	*
sp_O15498_YKT6_HUMAN	198	Not GPI-Anchored	-	0.993	*
tr_A0A087WX23_A0A087WX23_HUMAN	783	Not GPI-Anchored	-	0.994	*
sp_Q9Y3B7_RM11_HUMAN	192	Not GPI-Anchored	-	0.995	*
sp_P56270_MAZ_HUMAN	477	Not GPI-Anchored	-	0.991	*
sp_Q9UPY3_DICER_HUMAN	1922	Not GPI-Anchored	-	0.969	*
sp_P56537_IF6_HUMAN	245	Not GPI-Anchored	-	0.993	*
sp_Q15036_SNX17_HUMAN	470	Not GPI-Anchored	-	0.993	*
sp_Q7Z407_CSMD3_HUMAN	3707	Not GPI-Anchored	-	0.933	*
sp_Q5BJH7_YIF1B_HUMAN	314	Not GPI-Anchored	-	0.290	*
sp_P04114_APOB_HUMAN	4563	Not GPI-Anchored	-	0.986	*
tr_I3L0A0_I3L0A0_HUMAN	370	Not GPI-Anchored	-	0.974	*
sp_P35555_FBN1_HUMAN	2871	Not GPI-Anchored	-	0.993	*
sp_O60524_NEMF_HUMAN	1076	Not GPI-Anchored	-	0.995	*
sp_P46531_NOTC1_HUMAN	2555	Not GPI-Anchored	-	0.994	*
sp_Q13043_STK4_HUMAN	487	Not GPI-Anchored	-	0.995	*
sp_Q13838_DX39B_HUMAN	428	Not GPI-Anchored	-	0.996	*
sp_Q8TEA7_TBCK_HUMAN	893	Not GPI-Anchored	-	0.993	*
tr_H3BMD8_H3BMD8_HUMAN	131	Not GPI-Anchored	-	0.990	*
sp_Q15555_MARE2_HUMAN	327	Not GPI-Anchored	-	0.996	*
sp_P26012_ITB8_HUMAN	769	Not GPI-Anchored	-	0.979	*
sp_Q9UGR2_Z3H7B_HUMAN	977	Not GPI-Anchored	-	0.994	*
sp_Q01968_OCRL_HUMAN	901	Not GPI-Anchored	-	0.991	*
sp_Q9UHA4_LTOR3_HUMAN	124	Not GPI-Anchored	-	0.988	*
sp_Q8WY22_BRI3B_HUMAN	251	Not GPI-Anchored	-	0.995	*
sp_P61278_SMS_HUMAN	116	Not GPI-Anchored	-	0.988	*
sp_Q7LDG7_GRP2_HUMAN	609	Not GPI-Anchored	-	0.993	*
sp_P12429_ANXA3_HUMAN	323	Not GPI-Anchored	-	0.985	*
sp_Q9NPQ8_RIC8A_HUMAN	531	Not GPI-Anchored	-	0.990	*
sp_Q13698_CAC1S_HUMAN	1873	Not GPI-Anchored	-	0.993	*
sp_Q15040_JOS1_HUMAN	202	Not GPI-Anchored	-	0.995	*
sp_Q5VW38_GP107_HUMAN	600	Not GPI-Anchored	-	0.994	*
sp_Q8NI37_PPTC7_HUMAN	304	Not GPI-Anchored	-	0.991	*
sp_Q9Y4P3_TBL2_HUMAN	447	Not GPI-Anchored	-	0.994	*
sp_P00519_ABL1_HUMAN	1130	Not GPI-Anchored	-	0.994	*
sp_Q70CQ3_UBP30_HUMAN	517	Not GPI-Anchored	-	0.995	*
sp_O95613_PCNT_HUMAN	3336	Not GPI-Anchored	-	0.995	*
sp_Q6NXE6_ARMC6_HUMAN	501	Not GPI-Anchored	-	0.994	*
sp_O00442_RTCA_HUMAN	366	Not GPI-Anchored	-	0.994	*
sp_O75896_TUSC2_HUMAN	110	Not GPI-Anchored	-	0.994	*
sp_Q8NCW5_NNRE_HUMAN	288	Not GPI-Anchored	-	0.994	*
tr_H3BPE7_H3BPE7_HUMAN	527	Not GPI-Anchored	-	0.995	*
sp_Q92882_OSTF1_HUMAN	214	Not GPI-Anchored	-	0.983	*
sp_P45954_ACDSB_HUMAN	432	Not GPI-Anchored	-	0.995	*
sp_O95166_GBRAP_HUMAN	117	Not GPI-Anchored	-	0.994	*
sp_O14662_STX16_HUMAN	325	Not GPI-Anchored	-	0.650	*
sp_Q7LG56_RIR2B_HUMAN	351	Not GPI-Anchored	-	0.993	*
sp_P33121_ACSL1_HUMAN	698	Not GPI-Anchored	-	0.996	*
sp_Q9BQS8_FYCO1_HUMAN	1478	Not GPI-Anchored	-	0.991	*
sp_Q8IXJ6_SIR2_HUMAN	389	Not GPI-Anchored	-	0.995	*
sp_Q13630_FCL_HUMAN	321	Not GPI-Anchored	-	0.996	*
sp_Q8NI27_THOC2_HUMAN	1593	Not GPI-Anchored	-	0.993	*
sp_O43525_KCNQ3_HUMAN	872	Not GPI-Anchored	-	0.993	*
sp_Q99459_CDC5L_HUMAN	802	Not GPI-Anchored	-	0.996	*
sp_Q8NDY3_ARHL1_HUMAN	354	Not GPI-Anchored	-	0.994	*
sp_Q86W56_PARG_HUMAN	976	Not GPI-Anchored	-	0.994	*
sp_P62314_SMD1_HUMAN	119	Not GPI-Anchored	-	0.994	*
sp_P11277_SPTB1_HUMAN	2137	Not GPI-Anchored	-	0.995	*
sp_O43776_SYNC_HUMAN	548	Not GPI-Anchored	-	0.996	*
sp_P02753_RET4_HUMAN	201	Not GPI-Anchored	-	0.993	*
sp_P18031_PTN1_HUMAN	435	Not GPI-Anchored	-	0.852	*
tr_H3BM91_H3BM91_HUMAN	211	Not GPI-Anchored	-	0.988	*
sp_O43933_PEX1_HUMAN	1283	Not GPI-Anchored	-	0.994	*
sp_Q9NRZ5_PLCD_HUMAN	378	Not GPI-Anchored	-	0.985	*
sp_O43497_CAC1G_HUMAN	2377	Not GPI-Anchored	-	0.991	*
sp_P53004_BIEA_HUMAN	296	Not GPI-Anchored	-	0.995	*
sp_O00629_IMA3_HUMAN	521	Not GPI-Anchored	-	0.992	*
sp_P08779_K1C16_HUMAN	473	Not GPI-Anchored	-	0.971	*
sp_Q969R2_OSBP2_HUMAN	916	Not GPI-Anchored	-	0.995	*
tr_F5H269_F5H269_HUMAN	3048	Not GPI-Anchored	-	0.991	*
sp_Q9UMS4_PRP19_HUMAN	504	Not GPI-Anchored	-	0.992	*
sp_Q96C90_PP14B_HUMAN	147	Not GPI-Anchored	-	0.996	*
sp_P49796_RGS3_HUMAN	1198	Not GPI-Anchored	-	0.995	*
sp_Q92934_BAD_HUMAN	168	Not GPI-Anchored	-	0.984	*
sp_P47224_MSS4_HUMAN	123	Not GPI-Anchored	-	0.995	*
sp_Q6IQ19_CCSAP_HUMAN	270	Not GPI-Anchored	-	0.991	*
sp_P46020_KPB1_HUMAN	1223	Not GPI-Anchored	-	0.990	*
sp_Q9BQ95_ECSIT_HUMAN	431	Not GPI-Anchored	-	0.987	*
sp_Q15173_2A5B_HUMAN	497	Not GPI-Anchored	-	0.986	*
sp_P26640_SYVC_HUMAN	1264	Not GPI-Anchored	-	0.992	*
sp_Q7L5N1_CSN6_HUMAN	327	Not GPI-Anchored	-	0.992	*
sp_P55209_NP1L1_HUMAN	391	Not GPI-Anchored	-	0.995	*
sp_P01034_CYTC_HUMAN	146	Not GPI-Anchored	-	0.990	*
sp_Q06828_FMOD_HUMAN	376	Not GPI-Anchored	-	0.811	*
tr_M0QZ12_M0QZ12_HUMAN	807	Not GPI-Anchored	-	0.985	*
sp_Q8TDY4_ASAP3_HUMAN	903	Not GPI-Anchored	-	0.992	*
sp_P00156_CYB_HUMAN	380	Not GPI-Anchored	-	0.968	*
sp_Q9Y5G4_PCDG9_HUMAN	932	Not GPI-Anchored	-	0.994	*
sp_P08590_MYL3_HUMAN	195	Not GPI-Anchored	-	0.973	*
sp_Q96NT0_CC115_HUMAN	180	Not GPI-Anchored	-	0.988	*
sp_P24534_EF1B_HUMAN	225	Not GPI-Anchored	-	0.993	*
sp_Q9BSD7_NTPCR_HUMAN	190	Not GPI-Anchored	-	0.995	*
sp_P49184_DNSL1_HUMAN	302	GPI-Anchored	275	0.427	S
sp_Q9H0E9_BRD8_HUMAN	1235	Not GPI-Anchored	-	0.994	*
sp_Q86V21_AACS_HUMAN	672	Not GPI-Anchored	-	0.995	*
sp_Q9Y5P4_CERT_HUMAN	624	Not GPI-Anchored	-	0.994	*
sp_P98175_RBM10_HUMAN	930	Not GPI-Anchored	-	0.994	*
sp_O95164_UBL3_HUMAN	117	Not GPI-Anchored	-	0.991	*
sp_Q96A57_TM230_HUMAN	120	Not GPI-Anchored	-	0.986	*
sp_Q9UII2_ATIF1_HUMAN	106	Not GPI-Anchored	-	0.988	*
sp_Q9NWS0_PIHD1_HUMAN	290	Not GPI-Anchored	-	0.981	*
sp_Q01415_GALK2_HUMAN	458	Not GPI-Anchored	-	0.958	*
sp_O15394_NCAM2_HUMAN	837	Not GPI-Anchored	-	0.992	*
sp_P22059_OSBP1_HUMAN	807	Not GPI-Anchored	-	0.994	*
sp_P48066_S6A11_HUMAN	632	Not GPI-Anchored	-	0.995	*
tr_J3KNF6_J3KNF6_HUMAN	478	GPI-Anchored	452	0.233	S
sp_O43865_SAHH2_HUMAN	530	Not GPI-Anchored	-	0.995	*
sp_Q8N357_S35F6_HUMAN	371	Not GPI-Anchored	-	0.974	*
sp_P0C869_PA24B_HUMAN	781	Not GPI-Anchored	-	0.996	*
sp_Q96R05_RET7_HUMAN	134	Not GPI-Anchored	-	0.995	*
sp_P02452_CO1A1_HUMAN	1464	Not GPI-Anchored	-	0.989	*
sp_Q9HC56_PCDH9_HUMAN	1237	Not GPI-Anchored	-	0.993	*
sp_O14641_DVL2_HUMAN	736	Not GPI-Anchored	-	0.991	*
sp_Q5TD97_FHL5_HUMAN	284	Not GPI-Anchored	-	0.993	*
sp_O76082_S22A5_HUMAN	557	Not GPI-Anchored	-	0.988	*
sp_Q02790_FKBP4_HUMAN	459	Not GPI-Anchored	-	0.993	*
sp_P10589_COT1_HUMAN	423	Not GPI-Anchored	-	0.982	*
sp_Q9BSA4_TTYH2_HUMAN	534	Not GPI-Anchored	-	0.993	*
sp_P12268_IMDH2_HUMAN	514	Not GPI-Anchored	-	0.994	*
tr_H7C3Y8_H7C3Y8_HUMAN	731	Not GPI-Anchored	-	0.994	*
sp_Q9H993_ARMT1_HUMAN	441	Not GPI-Anchored	-	0.995	*
sp_P60520_GBRL2_HUMAN	117	Not GPI-Anchored	-	0.994	*
sp_Q9Y2B0_CNPY2_HUMAN	182	Not GPI-Anchored	-	0.994	*
sp_Q14573_ITPR3_HUMAN	2671	Not GPI-Anchored	-	0.995	*
sp_Q9NXW9_ALKB4_HUMAN	302	Not GPI-Anchored	-	0.993	*
sp_Q12996_CSTF3_HUMAN	717	Not GPI-Anchored	-	0.996	*
tr_F8VWL3_F8VWL3_HUMAN	903	Not GPI-Anchored	-	0.992	*
sp_O75508_CLD11_HUMAN	207	Not GPI-Anchored	-	0.986	*
sp_P13639_EF2_HUMAN	858	Not GPI-Anchored	-	0.993	*
tr_C9JV77_C9JV77_HUMAN	368	Not GPI-Anchored	-	0.994	*
sp_Q02750_MP2K1_HUMAN	393	Not GPI-Anchored	-	0.993	*
sp_O14521_DHSD_HUMAN	159	Not GPI-Anchored	-	0.892	*
sp_Q9H313_TTYH1_HUMAN	450	Not GPI-Anchored	-	0.957	*
sp_P49755_TMEDA_HUMAN	219	Not GPI-Anchored	-	0.932	*
sp_Q12769_NU160_HUMAN	1436	Not GPI-Anchored	-	0.994	*
sp_O43684_BUB3_HUMAN	328	Not GPI-Anchored	-	0.995	*
sp_Q9BXJ3_C1QT4_HUMAN	329	Not GPI-Anchored	-	0.977	*
sp_Q9NRK6_ABCBA_HUMAN	738	Not GPI-Anchored	-	0.988	*
sp_Q9Y4X5_ARI1_HUMAN	557	Not GPI-Anchored	-	0.993	*
sp_Q9BPX7_CG025_HUMAN	421	Not GPI-Anchored	-	0.995	*
sp_Q5QJ74_TBCEL_HUMAN	424	Not GPI-Anchored	-	0.996	*
sp_Q9UH77_KLHL3_HUMAN	587	Not GPI-Anchored	-	0.992	*
tr_F5H2I0_F5H2I0_HUMAN	104	Not GPI-Anchored	-	0.996	*
sp_P06132_DCUP_HUMAN	367	Not GPI-Anchored	-	0.991	*
sp_Q8ND30_LIPB2_HUMAN	876	Not GPI-Anchored	-	0.990	*
sp_Q8WVY7_UBCP1_HUMAN	318	Not GPI-Anchored	-	0.996	*
sp_O76080_ZFAN5_HUMAN	213	Not GPI-Anchored	-	0.995	*
tr_H7C0S8_H7C0S8_HUMAN	307	Not GPI-Anchored	-	0.987	*
sp_Q8N5J2_MINY1_HUMAN	469	Not GPI-Anchored	-	0.991	*
sp_Q9Y5S1_TRPV2_HUMAN	764	Not GPI-Anchored	-	0.979	*
sp_Q15800_MSMO1_HUMAN	293	Not GPI-Anchored	-	0.996	*
sp_Q9BZF2_OSBL7_HUMAN	842	Not GPI-Anchored	-	0.990	*
sp_Q96PE5_OPALI_HUMAN	141	Not GPI-Anchored	-	0.992	*
sp_P08603_CFAH_HUMAN	1231	Not GPI-Anchored	-	0.995	*
sp_Q96CM8_ACSF2_HUMAN	615	Not GPI-Anchored	-	0.995	*
sp_Q9P273_TEN3_HUMAN	2699	Not GPI-Anchored	-	0.995	*
sp_Q9H0R6_GATA_HUMAN	528	Not GPI-Anchored	-	0.993	*
sp_P62263_RS14_HUMAN	151	Not GPI-Anchored	-	0.994	*
sp_P49790_NU153_HUMAN	1475	Not GPI-Anchored	-	0.992	*
sp_Q04721_NOTC2_HUMAN	2471	Not GPI-Anchored	-	0.993	*
sp_Q8TDW7_FAT3_HUMAN	4557	Not GPI-Anchored	-	0.994	*
sp_Q8WVK2_SNR27_HUMAN	155	Not GPI-Anchored	-	0.994	*
sp_Q7Z3U7_MON2_HUMAN	1717	Not GPI-Anchored	-	0.983	*
sp_Q96P48_ARAP1_HUMAN	1450	Not GPI-Anchored	-	0.989	*
sp_Q9Y5G8_PCDG5_HUMAN	931	Not GPI-Anchored	-	0.994	*
sp_P61586_RHOA_HUMAN	193	Not GPI-Anchored	-	0.992	*
sp_Q06546_GABPA_HUMAN	454	Not GPI-Anchored	-	0.984	*
sp_Q14157_UBP2L_HUMAN	1087	Not GPI-Anchored	-	0.979	*
sp_Q7Z408_CSMD2_HUMAN	3487	Not GPI-Anchored	-	0.960	*
tr_F5H619_F5H619_HUMAN	2046	Not GPI-Anchored	-	0.986	*
sp_O94779_CNTN5_HUMAN	1100	GPI-Anchored	1072	0.626	S
sp_Q8IWU2_LMTK2_HUMAN	1503	Not GPI-Anchored	-	0.991	*
sp_Q5JTJ3_COA6_HUMAN	125	Not GPI-Anchored	-	0.985	*
tr_J3QKK1_J3QKK1_HUMAN	122	Not GPI-Anchored	-	0.994	*
sp_Q9HAP6_LIN7B_HUMAN	207	Not GPI-Anchored	-	0.991	*
sp_A2RRP1_NBAS_HUMAN	2371	Not GPI-Anchored	-	0.987	*
tr_J3KN59_J3KN59_HUMAN	435	Not GPI-Anchored	-	0.996	*
sp_Q16513_PKN2_HUMAN	984	Not GPI-Anchored	-	0.994	*
sp_Q9HC78_ZBT20_HUMAN	741	Not GPI-Anchored	-	0.984	*
tr_S4R338_S4R338_HUMAN	135	Not GPI-Anchored	-	0.990	*
sp_O95487_SC24B_HUMAN	1268	Not GPI-Anchored	-	0.995	*
sp_O95433_AHSA1_HUMAN	338	Not GPI-Anchored	-	0.993	*
sp_P78527_PRKDC_HUMAN	4128	Not GPI-Anchored	-	0.995	*
tr_H0YLI7_H0YLI7_HUMAN	205	Not GPI-Anchored	-	0.994	*
sp_Q92538_GBF1_HUMAN	1859	Not GPI-Anchored	-	0.986	*
sp_Q9Y5H0_PCDG3_HUMAN	932	Not GPI-Anchored	-	0.994	*
sp_Q9Y5H1_PCDG2_HUMAN	932	Not GPI-Anchored	-	0.994	*
sp_Q8TB45_DPTOR_HUMAN	409	Not GPI-Anchored	-	0.994	*
sp_P53992_SC24C_HUMAN	1094	Not GPI-Anchored	-	0.991	*
sp_Q9BVN2_RUSC1_HUMAN	902	Not GPI-Anchored	-	0.925	*
sp_Q9NZC7_WWOX_HUMAN	414	Not GPI-Anchored	-	0.984	*
sp_P55001_MFAP2_HUMAN	183	Not GPI-Anchored	-	0.986	*
sp_Q8TD20_GTR12_HUMAN	617	Not GPI-Anchored	-	0.996	*
sp_Q9BXW6_OSBL1_HUMAN	950	Not GPI-Anchored	-	0.995	*
sp_A4D1U4_DEN11_HUMAN	455	Not GPI-Anchored	-	0.994	*
sp_Q9UFG5_CS025_HUMAN	118	Not GPI-Anchored	-	0.980	*
sp_Q9Y3Q8_T22D4_HUMAN	395	Not GPI-Anchored	-	0.992	*
sp_Q8TD30_ALAT2_HUMAN	523	Not GPI-Anchored	-	0.995	*
sp_A4D1P6_WDR91_HUMAN	747	Not GPI-Anchored	-	0.992	*
sp_P29992_GNA11_HUMAN	359	Not GPI-Anchored	-	0.995	*
sp_Q02108_GCYA1_HUMAN	690	Not GPI-Anchored	-	0.992	*
sp_Q92777_SYN2_HUMAN	582	Not GPI-Anchored	-	0.984	*
sp_Q9BVC4_LST8_HUMAN	326	Not GPI-Anchored	-	0.992	*
sp_Q96PE3_INP4A_HUMAN	977	Not GPI-Anchored	-	0.996	*
sp_Q8WZ74_CTTB2_HUMAN	1663	Not GPI-Anchored	-	0.995	*
tr_A0A087WZ62_A0A087WZ62_HUMAN	844	Not GPI-Anchored	-	0.981	*
sp_Q96B23_CR025_HUMAN	404	Not GPI-Anchored	-	0.992	*
sp_O76021_RL1D1_HUMAN	490	Not GPI-Anchored	-	0.994	*
tr_G3V4P8_G3V4P8_HUMAN	150	Not GPI-Anchored	-	0.996	*
sp_Q5T5P2_SKT_HUMAN	1943	Not GPI-Anchored	-	0.984	*
sp_P42336_PK3CA_HUMAN	1068	Not GPI-Anchored	-	0.990	*
sp_P43487_RANG_HUMAN	201	Not GPI-Anchored	-	0.995	*
sp_Q9NX05_F120C_HUMAN	1096	Not GPI-Anchored	-	0.992	*
sp_P23786_CPT2_HUMAN	658	Not GPI-Anchored	-	0.989	*
tr_F6WQW2_F6WQW2_HUMAN	278	Not GPI-Anchored	-	0.995	*
sp_O75964_ATP5L_HUMAN	103	Not GPI-Anchored	-	0.993	*
sp_Q9UBE0_SAE1_HUMAN	346	Not GPI-Anchored	-	0.995	*
sp_Q9H4E5_RHOJ_HUMAN	214	Not GPI-Anchored	-	0.993	*
sp_P48163_MAOX_HUMAN	572	Not GPI-Anchored	-	0.996	*
sp_P08571_CD14_HUMAN	375	Not GPI-Anchored	-	0.388	*
sp_P56524_HDAC4_HUMAN	1084	Not GPI-Anchored	-	0.995	*
sp_O00178_GTPB1_HUMAN	669	Not GPI-Anchored	-	0.986	*
sp_Q14C86_GAPD1_HUMAN	1478	Not GPI-Anchored	-	0.994	*
sp_Q13873_BMPR2_HUMAN	1038	Not GPI-Anchored	-	0.989	*
sp_Q6ZWT7_MBOA2_HUMAN	520	Not GPI-Anchored	-	0.994	*
sp_Q69YU3_AN34A_HUMAN	496	Not GPI-Anchored	-	0.994	*
sp_Q9Y2C4_EXOG_HUMAN	368	Not GPI-Anchored	-	0.986	*
sp_P01871_IGHM_HUMAN	453	Not GPI-Anchored	-	0.993	*
sp_Q9NZM1_MYOF_HUMAN	2061	Not GPI-Anchored	-	0.972	*
sp_Q9UIJ5_ZDHC2_HUMAN	367	Not GPI-Anchored	-	0.995	*
sp_Q15773_MLF2_HUMAN	248	Not GPI-Anchored	-	0.994	*
sp_P51911_CNN1_HUMAN	297	Not GPI-Anchored	-	0.981	*
sp_Q13620_CUL4B_HUMAN	913	Not GPI-Anchored	-	0.995	*
sp_O00303_EIF3F_HUMAN	357	Not GPI-Anchored	-	0.992	*
sp_Q92900_RENT1_HUMAN	1129	Not GPI-Anchored	-	0.993	*
sp_P42229_STA5A_HUMAN	794	Not GPI-Anchored	-	0.985	*
sp_O75147_OBSL1_HUMAN	1896	Not GPI-Anchored	-	0.981	*
sp_Q99567_NUP88_HUMAN	741	Not GPI-Anchored	-	0.995	*
sp_Q14498_RBM39_HUMAN	530	Not GPI-Anchored	-	0.980	*
sp_Q16515_ASIC2_HUMAN	512	Not GPI-Anchored	-	0.992	*
sp_Q9UKM7_MA1B1_HUMAN	699	Not GPI-Anchored	-	0.993	*
tr_I3L504_I3L504_HUMAN	186	Not GPI-Anchored	-	0.940	*
sp_P0DJI9_SAA2_HUMAN	122	Not GPI-Anchored	-	0.995	*
sp_Q8WWV3_RT4I1_HUMAN	396	Not GPI-Anchored	-	0.995	*
tr_H0YB16_H0YB16_HUMAN	724	Not GPI-Anchored	-	0.996	*
sp_Q9UKG1_DP13A_HUMAN	709	Not GPI-Anchored	-	0.992	*
sp_Q15437_SC23B_HUMAN	767	Not GPI-Anchored	-	0.988	*
sp_Q9NT22_EMIL3_HUMAN	766	Not GPI-Anchored	-	0.984	*
sp_Q9H1H9_KI13A_HUMAN	1805	Not GPI-Anchored	-	0.988	*
sp_P60228_EIF3E_HUMAN	445	Not GPI-Anchored	-	0.993	*
sp_Q9NZ01_TECR_HUMAN	308	Not GPI-Anchored	-	0.963	*
sp_Q9NRZ7_PLCC_HUMAN	376	Not GPI-Anchored	-	0.992	*
sp_Q9H0V9_LMA2L_HUMAN	348	Not GPI-Anchored	-	0.954	*
sp_P24386_RAE1_HUMAN	653	Not GPI-Anchored	-	0.992	*
sp_O00411_RPOM_HUMAN	1230	Not GPI-Anchored	-	0.990	*
sp_Q9NPA0_EMC7_HUMAN	242	Not GPI-Anchored	-	0.984	*
tr_A0A0A0MT35_A0A0A0MT35_HUMAN	246	Not GPI-Anchored	-	0.995	*
sp_Q9UHD8_SEPT9_HUMAN	586	Not GPI-Anchored	-	0.995	*
sp_Q6ZMQ8_LMTK1_HUMAN	1374	Not GPI-Anchored	-	0.992	*
sp_O60493_SNX3_HUMAN	162	Not GPI-Anchored	-	0.994	*
sp_P62195_PRS8_HUMAN	406	Not GPI-Anchored	-	0.996	*
sp_P07948_LYN_HUMAN	512	Not GPI-Anchored	-	0.996	*
sp_Q8NBL3_T178A_HUMAN	297	Not GPI-Anchored	-	0.992	*
tr_B7ZKJ8_B7ZKJ8_HUMAN	935	Not GPI-Anchored	-	0.993	*
tr_E9PLY5_E9PLY5_HUMAN	1375	Not GPI-Anchored	-	0.996	*
sp_Q76B58_BRNP3_HUMAN	766	Not GPI-Anchored	-	0.980	*
sp_Q9BYP7_WNK3_HUMAN	1800	Not GPI-Anchored	-	0.995	*
sp_Q15061_WDR43_HUMAN	677	Not GPI-Anchored	-	0.995	*
tr_E9PDN6_E9PDN6_HUMAN	1311	Not GPI-Anchored	-	0.961	*
sp_P28827_PTPRM_HUMAN	1452	Not GPI-Anchored	-	0.980	*
tr_A6NF51_A6NF51_HUMAN	291	Not GPI-Anchored	-	0.994	*
sp_Q16740_CLPP_HUMAN	277	Not GPI-Anchored	-	0.993	*
sp_P48556_PSMD8_HUMAN	350	Not GPI-Anchored	-	0.995	*
sp_Q8WVD5_RN141_HUMAN	230	Not GPI-Anchored	-	0.995	*
tr_H3BTN5_H3BTN5_HUMAN	485	Not GPI-Anchored	-	0.992	*
sp_Q8IV36_HID1_HUMAN	788	Not GPI-Anchored	-	0.995	*
sp_Q06413_MEF2C_HUMAN	473	Not GPI-Anchored	-	0.994	*
